,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2009-03-20,25664100,202700,,2334100,,,596900,436213,13482800,,258300,,96400,858700,,2580900,20569,,,52800,12400,10600,,,,,2338900,,579700,,13092300,,,,74400,,,232500,,719600,,255900,997700,4952900,,,,,738000,46600,,3884400,,1460000,,,,715100,,,,343100,
2009-03-23,19462800,153600,,1854900,,,528000,243115,9362700,,362500,,43400,708500,,2959500,24000,,,10400,5600,11900,,,,,786300,,1294300,,7843400,,,,80300,,,241100,,699600,,155400,989800,3294400,,,,,561600,52500,,1765700,,3131300,,,,827300,,,,140900,
2009-03-24,14756600,114300,,3506600,,,287300,576256,11378000,,423900,,311200,648100,,3655300,34200,,,19200,3900,16600,,,,,289200,,1010700,,9178600,,,,34400,,,164300,,509500,,136500,779000,2608000,,,,,511200,109300,,1280400,,1581300,,,,1432400,,,,292800,
2009-03-25,17419800,141400,,1721600,,,404600,789780,10035900,,327000,,67200,586600,,2332600,30600,,,14400,9600,41000,,,,,273500,,726200,,8718800,,,,4800,,,225700,,367300,,232900,1169600,3320700,,,,,2019000,82900,,1509900,,1306300,,,,623600,,,,218200,
2009-03-26,15759600,357800,,3349100,,,363600,1306798,10051900,,368100,,58100,648100,,2000200,1288800,,,48800,22100,10300,,,,,409700,,973400,,8548700,,,,21000,,,223400,,827200,,247700,1983700,4395700,,,,,1208400,195700,,2808400,,1629600,,,,1453000,,,,70900,
2009-03-27,16267500,166000,,1293000,,,364200,717830,7454500,,171900,,64400,405500,,1604700,412200,,,2800,11600,21000,,,,,222900,,644000,,8849200,,,,5500,,,135200,,644300,,189700,734200,3642700,,,,,700800,79200,,1558200,,1010500,,,,1080200,,,,100500,
2009-03-30,14547000,111900,,1196800,,,234700,366980,11539900,,255600,,30300,444600,,2061400,69600,,,4400,13500,9900,,,,,187500,,974700,,9432900,,,,13000,,,137800,,690200,,145800,908500,4321100,,,,,859800,70800,,2371700,,939500,,,,467100,,,,73300,
2009-03-31,21897300,253000,,1706600,,,357500,373743,9868000,,334200,,119400,480300,,3380900,124200,,,9600,8100,8400,,,,,215900,,922700,,12006600,,,,25500,,,143900,,701300,,217500,1530900,3236200,,,,,1019400,91000,,1917800,,1243700,,,,1322700,,,,284300,
2009-04-01,18015500,212000,,1558800,,,332200,283783,13393500,,349400,,86400,499200,,2904700,33600,,,1600,15100,12900,,,,,204900,,1020500,,10850100,,,,40600,,,151300,,739600,,153900,1591200,2904600,,,,,928800,29800,,1787600,,1678100,,,,603900,,,,351400,
2009-04-02,17971000,455000,,2039900,,,633800,1311078,10904800,,406700,,53400,1020400,,3406300,168600,,,28800,8200,56400,,,,,427700,,654300,,13491600,,,,46300,,,200600,,671800,,198000,1197900,2767900,,,,,985800,166500,,1905100,,1684200,,,,812400,,,,282800,
2009-04-03,15484000,345100,,1702200,,,274600,435317,15118300,,226800,,91600,467700,,3537600,87600,,,14400,5500,55300,,,,,275100,,873600,,8483200,,,,131000,,,198100,,532600,,231100,1771900,2794600,,,,,257400,94600,,1968500,,1899000,,,,418700,,,,179800,
2009-04-06,12702700,229800,,1453800,,,249100,217244,11545400,,230200,,137100,766400,,3094900,36600,,,12000,10400,24400,,,,,235600,,1249900,,10579200,,,,23300,,,117300,,1006900,,146700,1604100,2328300,,,,,402600,44200,,2014100,,1171000,,,,369700,,,,87600,
2009-04-07,13320400,104100,,1585200,,,208400,230400,8269100,,311900,,149700,492700,,3901600,43800,,,6400,15900,249400,,,,,185800,,1077900,,6686700,,,,20200,,,117400,,469100,,117600,934300,9833200,,,,,792000,77700,,1428200,,1296900,,,,430400,,,,150800,
2009-04-08,10566000,83500,,1537700,,,195900,367977,6046900,,197200,,304000,675400,,1438900,15000,,,2800,3100,33400,,,,,111300,,964200,,6225800,,,,58600,,,124000,,367200,,194400,771600,6906000,,,,,254400,32500,,1758100,,2017500,,,,355500,,,,131300,
2009-04-09,15095400,214500,,1940600,,,315400,368575,6510500,,429100,,266700,651800,,2002500,16200,,,26800,21000,299000,,,,,228300,,734200,,6723100,,,,59600,,,160800,,540400,,170900,851500,3857000,,,,,625800,67600,,1718100,,1858300,,,,791400,,,,128800,
2009-04-13,11120700,125000,,2608100,,,245400,297786,4742400,,280000,,130300,496400,,3022100,57600,,,90000,11300,87600,,,,,164200,,1066900,,7180600,,,,41800,,,189200,,488200,,209400,501700,1821500,,,,,309600,44900,,1580000,,857600,,,,430300,,,,253400,
2009-04-14,12559200,384300,,1698600,,,351200,471532,8468800,,273300,,99900,638500,,2777500,1153033,,,10400,2300,229500,,,,,216400,,710200,,9814800,,,,94200,,,389800,,625200,,184300,1846900,2244300,,,,,448200,107000,,3738800,,802000,,,,1203000,,,,193100,
2009-04-15,15764700,77000,,2253000,,,267200,355723,14479100,,248000,,135700,350000,,2524500,446400,,,8400,7300,122900,,,,,273400,,521800,,8373000,,,,154800,,,145600,,523700,,212000,693400,3366200,,,,,568200,66000,,2082000,,1223400,,,,1216300,,,,193800,
2009-04-16,18572500,201600,,1952200,,,316400,374539,11079300,,312600,,367000,612800,,1762400,247200,,,42000,1000,248200,,,,,144100,,781500,,7799800,,,,107800,,,161800,,579400,,197200,1044200,3767400,,,,,1324800,39100,,2329000,,2006400,,,,617000,,,,257500,
2009-04-17,18806500,257200,,2645300,,,316200,483555,10439800,,219000,,65600,683200,,2235900,284400,,,16800,1900,366200,,,,,153000,,613800,,9763500,,,,45700,,,119200,,581700,,287200,807400,4393100,,,,,624000,61300,,2336300,,3350100,,,,562600,,,,204900,
2009-04-20,13155200,142500,,1267600,,,273600,232284,7790300,,256200,,167900,634800,,4265500,298200,,,12000,28100,232400,,,,,264800,,2068900,,10157900,,,,34100,,,160500,,431200,,263700,713100,3989200,,,,,517800,90700,,2309000,,2145100,,,,925700,,,,259600,
2009-04-21,40474800,109400,,995500,,,316700,3189532,7111200,,195500,,192000,927000,,5396100,807600,,,5600,200,77900,,,,,209300,,3482400,,7818800,,,,35700,,,166800,,321000,,407200,1208000,2955700,,,,,799200,41500,,2048000,,2270500,,,,886300,,,,126500,
2009-04-22,53002800,127300,,1544200,,,376500,4305300,14619500,,335500,,56700,544200,,2837300,206400,,,6800,3500,129200,,,,,228800,,2713400,,9315000,,,,77600,,,149700,,468300,,231800,1826300,2907400,,,,,344400,33200,,1996800,,6072400,,,,1166000,,,,254600,
2009-04-23,35585200,112300,,1605800,,,454100,2241663,9023200,,381400,,34900,748200,,1839100,550200,,,10800,400,44300,,,,,283300,,2192200,,10642800,,,,14100,,,188500,,480300,,278000,2661600,3254400,,,,,1174800,61400,,2332000,,3236500,,,,2687400,,,,113600,
2009-04-24,22065600,1644600,,1223700,,,387200,2538099,6296200,,253000,,107900,639600,,2206700,202200,,,26000,7500,49700,,,,,273300,,1796000,,16121900,,,,51500,,,153100,,617500,,185200,1753500,4226500,,,,,752400,461700,,2375400,,2282300,,,,789200,,,,157000,
2009-04-27,16208700,53133500,,3609600,,,435000,1285081,12356600,,266100,,71500,701800,,2024400,414600,,,261600,9000,27200,,,,,316300,,1139300,,8512800,,,,17300,,,161200,,529100,,224800,1572800,3141400,,,,,277800,10438200,,3711300,,1296500,,,,614200,,,,150000,
2009-04-28,22957100,31278600,,1815600,,,387800,2462906,7487000,,186200,,110000,846200,,3367700,942600,,,249600,22300,97000,,,,,400400,,1263600,,6459800,,,,67400,,,135400,,528500,,547900,1890000,2850300,,,,,377400,6035000,,6068300,,1624700,,,,777700,,,,213600,
2009-04-29,27914800,19586100,,1774200,,,496200,1748581,6931500,,283200,,138900,1024000,,1669400,3168000,,,102800,11500,333000,,,,,342200,,735900,,5549000,,,,47400,,,203500,,525300,,358800,1406900,4216900,,,,,556800,3687600,,2572700,,3056200,,,,984600,,,,156400,
2009-04-30,28085900,11821500,,2361600,,,575800,923216,11849900,,341300,,149400,650700,,2457200,772200,,,11200,60700,48800,,,,,392800,,2544900,,12249400,,,,111500,,,293400,,621300,,340400,907400,4157200,,,,,672000,2189000,,3176000,,1684200,,,,920100,,,,284300,
2009-05-01,15092400,12526600,,3754500,,,245100,396501,5819200,,281400,,49700,607300,,1866100,422400,,,35200,20700,66900,,,,,264400,,1192100,,6094900,,,,143000,,,405100,,694000,,243500,986300,3139500,,,,,321600,1818000,,1689700,,1748500,,,,490700,,,,253800,
2009-05-04,19130400,9464100,,2183600,,,320800,301963,6913100,,301800,,8600,734300,,3631800,399600,,,122800,4700,26800,,,,,420000,,2122900,,5993800,,,,333100,,,307600,,768400,,289900,1918800,2903900,,,,,438600,1929500,,1563600,,1317200,,,,755500,,,,157200,
2009-05-05,17072400,7892100,,3399200,,,323800,524329,6728900,,374500,,101700,660500,,2777900,613800,,,57600,28200,40900,,,,,353100,,2183300,,6704400,,,,355800,,,240000,,712400,,277100,3279700,1789500,,,,,361200,1022700,,1430300,,1713600,,,,465900,,,,203100,
2009-05-06,22625000,3626700,,2216300,,,263600,528596,8444300,,255800,,12200,696100,,2326100,444600,,,70800,4700,23100,,,,,433200,,5207800,,8116600,,,,211900,,,284700,,617700,,275600,1029500,2822900,,,,,435000,573200,,2025300,,1475800,,,,713100,,,,312600,
2009-05-07,27669700,2014500,,2013900,,,212300,551369,12443900,,379700,,15600,1075400,,1994000,391800,,,9200,0,71400,,,,,428900,,2599000,,11709800,,,,50600,,,419500,,610100,,378600,1057500,4087200,,,,,406200,458700,,2064600,,1248800,,,,1197600,,,,285400,
2009-05-08,18673700,2551600,,1082400,,,385100,387214,12464600,,277900,,42700,991000,,1608700,405600,,,69600,171800,32400,,,,,712100,,1619800,,8618900,,,,59000,,,210200,,566800,,209900,717900,4733500,,,,,276000,1376200,,2304000,,934200,,,,1082900,,,,241800,
2009-05-11,16185700,1614900,,1637700,,,248600,626038,7403900,,278500,,27400,1087500,,1328400,174000,,,13200,55300,41000,,,,,731800,,1026400,,8427900,,,,40200,,,273400,,686300,,275400,936100,2430700,,,,,315600,1384000,,2069100,,1092600,,,,2055900,,,,308500,
2009-05-12,23332300,3187800,,1229200,,,200500,760616,6571300,,242100,,12600,643900,,3296700,192600,,,256000,75800,41200,,,,,440600,,994600,,9018400,,,,53800,,,220300,,577800,,149700,1140100,2888700,,,,,262200,892800,,1398200,,947100,,,,1733600,,,,299000,
2009-05-13,25271800,1427400,,1243100,,,347800,832383,6442900,,237900,,38900,1442500,,6956900,220800,,,179200,67100,109900,,,,,399000,,802000,,7690800,,,,178200,,,156500,,844900,,178100,407400,2405600,,,,,642600,371500,,1592900,,1137300,,,,949600,,,,161200,
2009-05-14,20350300,598700,,811000,,,238400,476460,6202000,,174000,,26000,850000,,1378500,199200,,,68400,44800,28200,,,,,377100,,946300,,6813600,,,,61400,,,94900,,440900,,282800,562900,2634100,,,,,434400,401900,,1875900,,1495100,,,,704500,,,,174300,
2009-05-15,18080000,2524700,,1141100,,,566400,377205,6692700,,167800,,24000,3764000,,2177200,89400,,,323200,68900,17100,,,,,324900,,992700,,7823600,,,,56100,,,98100,,582100,,198900,1062800,2439200,,,,,326400,2624100,,1203500,,923000,,,,870800,,,,105400,
2009-05-18,14960900,4209200,,1004300,,,297000,224323,8649500,,243300,,76100,1494400,,2367600,693000,,,397600,20500,35600,,,,,261700,,912500,,7479000,,,,70300,,,182200,,424000,,150300,542100,2652800,,,,,360000,2751800,,1518700,,1531000,,,,508000,,,,139500,
2009-05-19,15613600,3674300,,958900,,,247700,260818,10006500,,272000,,128500,807700,,2179200,258000,,,203600,37700,32000,,,,,340700,,1175100,,7658500,,,,48600,,,155600,,455100,,270700,625100,2575100,,,,,363600,970300,,1227700,,1392700,,,,705200,,,,98700,
2009-05-20,15487600,1931800,,2203400,,,204100,589094,9026000,,224400,,57200,671300,,2588700,253200,,,20400,94300,19400,,,,,488000,,937600,,7602600,,,,30400,,,252500,,627200,,333000,403500,3029300,,,,,409200,846400,,2285200,,899800,,,,635100,,,,204100,
2009-05-21,22638900,1109900,,1095400,,,410500,392821,9847700,,294200,,46600,950500,,3830300,365400,,,32400,183000,50000,,,,,328800,,832500,,6371700,,,,22100,,,118900,,435700,,197100,1571000,2095000,,,,,270600,731100,,1912500,,732200,,,,716300,,,,208200,
2009-05-22,14637500,5107700,,647300,,,291100,329330,5453000,,218500,,142400,539300,,1724500,441600,,,35200,165000,511200,,,,,231700,,810100,,3070400,,,,36600,,,87800,,370400,,119400,2337200,1285500,,,,,183600,984200,,1156100,,731600,,,,501600,,,,79400,
2009-05-26,15917300,1385100,,968500,,,319200,522742,7877000,,255600,,80600,721600,,2503800,1633200,,,128800,271500,744400,,,,,283900,,740400,,6679300,,,,58200,,,162800,,525200,,178400,1395900,3047200,,,,,387600,2573100,,1514200,,851300,,,,1101800,,,,232400,
2009-05-27,19665600,988700,,622900,,,260900,614828,8526700,,234800,,42300,439100,,2689700,1101600,,,277600,90200,170500,,,,,255000,,367500,,6339200,,,,32400,,,98100,,390900,,141600,794300,2656300,,,,,271800,2154200,,2532600,,2072900,,,,604600,,,,154100,
2009-05-28,27674600,906200,,800900,,,265700,315191,7344100,,277600,,80800,28559600,,9420800,2711400,,,26000,136600,280800,,,,,215100,,1064300,,4785700,,,,35000,,,105100,,476000,,77900,696000,1851900,,,,,601200,1767200,,1150100,,1364800,,,,771800,,,,150000,
2009-05-29,41874600,1405200,,1143100,,,532500,260193,9273700,,274800,,52800,7086300,,2023500,3346800,,,44400,382300,120400,,,,,405500,,933100,,7013800,,,,169400,,,133800,,825900,,132300,1069300,2073000,,,,,551400,1162500,,2457900,,1293100,,,,2193600,,,,137900,
2009-06-01,20241100,1486600,,990000,,,444800,424578,7394800,,221300,,45100,5144900,,1791700,7133400,,,152400,680800,398100,,,,,332600,,910600,,5228400,,,,92700,,,282300,,498800,,103100,750200,2414100,,,,,447000,926000,200,1710400,,1361500,,,,1817100,,,,190400,
2009-06-02,14595000,1028700,,1408900,,,343500,444676,7993300,,235500,,29600,2758300,,1789500,21021329,,,204800,120900,126400,,,,,303700,,1118200,,7060600,,,,127300,,,467000,,749900,,174900,1062600,3177500,,,,,483600,642100,700,1947900,,1791600,,,,1124500,,,,221900,
2009-06-03,19485700,777700,,1211800,,,288100,410959,11926800,,297900,,39600,2341400,,3710800,52319164,,,36000,53800,145900,,,,,217400,,681200,,7903300,,,,112900,,,126600,,382800,,110400,578300,3815500,,,,,489600,546000,0,1801300,,1697900,,,,1124700,,,,362700,
2009-06-04,22064700,31574700,,846000,,,225400,492198,7405400,,264700,,41400,1240900,,2467800,32067814,,,23600,286300,46600,,,,,162600,,626400,,6458500,,,,194300,,,224000,,334700,,99900,579400,2822600,,,,,402000,538500,1200,1608100,,1151600,,,,867500,,,,134900,
2009-06-05,25403400,11329300,,1164200,,,342200,537401,6651800,,253900,,28600,886700,,2583700,10858200,,,116400,106500,202400,,,,,161800,,439100,,5375200,,,,108100,,,213100,,278400,,126900,400700,3439300,,,,,195000,501500,0,1098200,,813300,,,,3892200,,,,140600,
2009-06-08,17685400,3990900,,1959500,,,519500,392775,5730500,,189600,,40200,1044300,,2746200,8282400,,,90800,70800,79600,,,,,627800,,399600,,5366400,,,,170100,,,438200,,267500,,94300,387600,1856300,,,,,231600,439000,500,1427300,,808500,,,,2936900,,,,143300,
2009-06-09,11666700,2896100,,1367200,,,290500,849795,6031400,,142000,,32900,731500,,1821400,8255400,,,188800,85400,38300,,,,,328200,,445700,,5271700,,,,84200,,,290500,,346300,,112100,407700,1803100,,,,,215400,371800,0,1033100,,1622500,,,,1377100,,,,165200,
2009-06-10,12843700,9058800,,1305100,,,366900,709482,7327800,,156300,,206300,1792300,,4432600,12242400,,,24000,66400,17300,,,,,363700,,648500,,9289300,,,,145100,,,185700,,489800,,108600,666900,2058100,,,,,319800,511000,0,1633800,,1569800,,,,1052500,,,,137300,
2009-06-11,17071600,16839800,,1890100,,,304500,493679,8439600,,242800,,85900,1901600,,3408500,4562400,,,173200,79900,45800,,,,,237000,,663500,,8026000,,,,39500,,,127500,,522600,,118600,1464400,2735500,,,,,225600,2562100,0,1592900,,1485700,,,,1051900,,,,109200,
2009-06-12,29770200,6172600,,908200,,,161300,241369,9791900,,207900,,254200,931800,,2698400,4408800,,,234800,41400,48700,,,,,168000,,304000,,6803500,,,,256900,,,259500,,332400,,111900,566400,1826600,,,,,176400,1436300,0,1424400,,2041500,,,,1079300,,,,54400,
2009-06-15,26987200,2649500,,3151800,,,362600,621116,7555300,,222600,,377200,1341000,,7242400,1850400,,,61600,66900,73200,,,,,441500,,362400,,7040900,,,,87400,,,171000,,714900,,96200,572800,2846400,,,,,205200,724500,0,1337300,,684900,,,,1123200,,,,316500,
2009-06-16,26775100,1804300,,2652100,,,186900,586550,6833100,,236000,,339000,1339600,,4558100,1797000,,,58400,25600,14300,,,,,223600,,507800,,10942700,,,,57900,,,100600,,497200,,98500,604900,2247700,,,,,181800,495900,0,865900,,1481100,,,,307734,,,,134000,
2009-06-17,23473000,2544700,,1244100,,,325300,219165,9431700,,238500,,75800,1090500,,4379700,6092400,,,30800,7800,27100,,,,,190700,,787700,,11275100,,,,58900,,,144100,,498100,,88500,308100,2347000,,,,,360600,515900,0,1720800,,1768600,,,,186009,,,,390900,
2009-06-18,20476200,3089100,,960400,,,219900,790497,9200400,,350000,,41600,980100,,2487000,1527000,,,20000,32000,14300,,,,,167500,,657000,,9183100,,,,107600,,,120400,,609600,,78000,465500,1704100,,,,,304200,378000,0,1589700,,1378700,,,,1065400,,,,173700,
2009-06-19,26623100,2122200,,1908800,,,444300,357584,10826200,,152500,,67400,1663300,,2469100,1229400,,,3600,22400,51400,,,,,711300,,900600,,19999700,,,,89900,,,237300,,1620100,,142800,687300,4628800,,,,,394987,463000,0,2163100,,1383500,,,,1333100,,,,273700,
2009-06-22,18624800,1139800,,1569900,,,250500,285500,7260300,,316500,,23200,1171100,,2353700,1300800,,,33200,27100,51400,,,,,193700,,698500,,9793400,,,,84400,,,298500,,610700,,172900,267900,4710100,,,,,132797,712300,0,1729800,,1839800,,,,678000,,,,240900,
2009-06-23,14103800,1067000,,1035400,,,224800,200226,6985500,,384600,,209900,593800,,2090000,2079600,,,81600,22000,40200,,,,,196000,,464600,,8049800,,,,114400,,,199700,,389600,,147800,1474900,2417800,,,,,396000,384000,0,2652700,,916300,,,,640800,,,,262200,
2009-06-24,15248800,1720800,,1366300,,,234500,385291,7307400,,211300,,221100,797800,,2345000,1078200,,,25600,26000,41900,,,,,177700,,266000,,8024600,,,,115800,,,160900,,560500,,141000,989200,2412600,,,,,206400,374200,0,1616200,,892600,,,,917100,,,,66200,
2009-06-25,20121500,964900,,1859900,,,416300,527448,8747300,,311900,,38700,902000,,4221500,1480200,,,49600,4000,23400,,,,,124600,,581600,,8177600,,,,88300,,,127000,,463800,,168100,1882500,2303000,,,,,511800,273000,0,1785000,,1749000,,,,746300,,,,426900,
2009-06-26,22684500,1931600,,2136300,,,1620600,409330,7199900,,206900,,298000,1293100,,2292400,1011000,,,41200,30300,42200,,,,,362800,,761100,,31114200,,,,158500,,,1062800,,919400,,260800,974500,2281900,,,,,2976600,4165700,0,3810600,,1446900,,,,1204800,,,,215500,
2009-06-29,21994300,919400,,1550200,,,309400,123659,4858000,,238300,,50100,465100,,2280200,1564800,,,41200,24600,34100,,,,,126200,,306100,,12455300,,,,304500,,,293300,,472200,,109400,829500,7032100,,,,,304200,694900,0,2382900,,1738000,,,,1158800,,,,234600,
2009-06-30,21717800,33151400,,1251700,,,468800,200316,8598300,,186600,,175100,645000,,3686100,4000800,,,220000,8800,183700,,,,,223100,,767700,,10805100,,,,196200,,,273000,,451400,,183200,627500,8872800,,,,,367800,462400,0,1809900,,1069500,,,,1128600,,,,184500,
2009-07-01,15397400,9580100,,1142400,,,244000,270713,6142300,,172800,,192400,547000,,1867100,1038600,,,15600,41400,26400,,,,,158400,,547800,,8365500,,,,90900,,,208900,,284600,,214800,461400,5721100,,,,,645600,265000,0,1812900,,4199600,,,,1074500,,,,105100,
2009-07-02,14531500,5430700,,1005900,,,275800,157332,6900000,,231600,,29500,676300,,5906700,945600,,,9200,25400,28600,,,,,173800,,624500,,7573100,,,,52600,,,208900,,578300,,309000,831800,5113000,,,,,300000,671600,0,1461400,,10741300,,,,1015200,,,,445100,
2009-07-06,23135700,2448800,,709600,,,361100,462970,6850800,,149800,,50900,590400,,3971100,1092000,,,47200,13500,13600,,,,,202200,,480800,,7246100,,,,80800,,,141700,,388900,,131800,979500,2731900,,,,,237000,653500,0,1287000,,3808300,,,,767800,,,,129600,
2009-07-07,22512400,2496400,,810900,,,162700,440926,7191700,,153400,,26800,354000,,3857200,1003800,,,24800,32900,8300,,,,,168200,,458900,,10105700,,,,79500,,,108300,,306000,,137600,314900,2638100,,,,,228600,357300,0,1379400,,2745400,,,,492100,,,,171100,
2009-07-08,21377400,1776900,,829700,,,267600,261936,8526600,,250300,,7900,730400,,4710200,989400,,,10000,58700,43400,,,,,230000,,426000,,50037100,,,,49100,,,252300,,444300,,120200,416000,3458200,,,,,527400,373700,0,1632000,,2981800,,,,1407300,,,,682600,
2009-07-09,26822500,4118000,,1384300,,,350300,189888,6061000,,180700,,107000,422600,,4217300,650400,,,22800,1100,62100,,,,,261100,,326500,,16209600,,,,109200,,,134700,,498300,,112300,697900,2509200,,,,,568800,377600,0,1044600,,3387200,,,,942200,,,,184500,
2009-07-10,17947800,1545300,,653200,,,356900,140030,6000400,,161700,,23700,465100,,2488000,600600,,,46800,10200,18600,,,,,177400,,263100,,8609500,,,,38700,,,77100,,365300,,69800,1239400,3146400,,,,,249600,357900,0,1050900,,2572900,,,,950500,,,,148800,
2009-07-13,15758800,1766500,,718500,,,301000,261424,6645800,,175300,,12300,645200,,2918400,853200,,,299600,12100,12200,,,,,155100,,517000,,11954800,,,,18600,,,106800,,292200,,66400,297300,3634000,,,,,307800,305600,0,1127100,,1667300,,,,798000,,,,165400,
