,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2006-05-09,18.7393911318,117.6,,12.95,,,4.55,13.87,11.6816597617,,7.00052684773,,61.8367346939,11.21,,6.29273687661,12.0,,,9.8,5.95,962.94,,,,,16.15,,46.9,,52.5380399442,,,,2.45,,,5.12,,15.23,,47.1413792581,15.1054970482,47.02,,,,,48.3617558648,15.74,,35.65,,14.455,,,,4.3,,,,23.6662771879,
2006-05-10,18.8700171519,105.4,,13.32,,,4.46,13.835,11.5675929881,,6.95424237271,,62.6096938776,10.87,,6.28870823584,11.4,,,10.24,5.9,948.42,,,,,16.85,,39.64,,52.2594877442,,,,2.33,,,5.14,,15.25,,46.3315363956,15.0554456994,46.87,,,,,47.166584493,14.67,,35.28,,14.75,,,,4.27,,,,23.5892235636,
2006-05-11,18.7829331385,101.8,,12.99,,,4.26,13.75,11.5288917613,,6.86456620234,,63.3826530612,10.61,,6.25647910971,10.68,,,10.12,6.0,924.0,,,,,16.22,,39.6,,52.0583111554,,,,2.23,,,5.18,,14.54,,45.820056693,14.8151992255,46.67,,,,,49.0873956262,13.54,,35.3,,14.205,,,,4.05,,,,23.3999690479,
2006-05-12,18.6631926201,99.2,,12.48,,,4.28,13.875,11.3129796541,,6.7430694554,,63.7691326531,9.98,,6.1517344498,10.2,,,10.0,5.8,227.04,,,,,15.07,,39.42,,52.7005287276,,,,2.2,,,5.13,,13.72,,45.3256263138,14.6850657188,45.96,,,,,49.6422966203,13.26,,34.24,,13.43,,,,3.98,,,,23.3431926932,
2006-05-15,18.8809026536,105.0,,12.41,,,4.2,13.875,11.6266632815,,6.77489003198,,63.7691326531,9.89,,6.05907571218,10.2,,,8.64,5.8,221.76,,,,,15.03,,39.06,,54.0313892387,,,,2.21,,,5.14,,12.99,,45.2403796967,14.3046754684,47.14,,,,,47.5934314115,12.74,,33.21,,13.955,,,,3.83,,,,23.7838853512,
2006-05-16,19.1149409395,94.0,,12.41,,,4.24,13.955625,11.5574084547,,6.81538894763,,62.2232142857,9.77,,6.10741940137,10.32,,,9.2,5.4,224.4,,,,,15.02,,39.32,,53.6909365498,,,,2.19,,,5.09,,12.82,,45.3938236075,14.1545214222,46.95,,,,,45.4591968191,12.28,,32.32,,14.005,,,,3.85,,,,23.6500553723,
2006-05-17,18.6904063743,90.4,,12.07,,,4.02,13.9625,11.3659392276,,6.71124887882,,62.9961734694,9.4,,5.86167231464,10.2,,,8.88,5.32,221.76,,,,,15.01,,39.34,,52.9017053165,,,,2.17,,,4.75,,12.33,,45.0102138305,13.6840387441,45.91,,,,,43.7518091451,12.26,,31.03,,13.47,,,,3.74,,,,23.4161908636,
2006-05-18,19.1203836904,88.6,,12.03,,,4.07,13.77,10.9483733599,,6.6620716241,,62.2232142857,9.68,,5.85361503311,10.86,,,9.6,5.4,213.18,,,,,15.0,,39.05,,51.9190350554,,,,2.26,,,4.75,,12.02,,45.3512002989,13.9142749483,45.35,,,,,41.6175745527,12.17,,29.26,,12.95,,,,3.87,,,,22.825446411,
2006-05-19,18.733948381,92.8,,12.63,,,4.18,13.745,11.1907652538,,6.59553769125,,64.1556122449,9.68,,5.90598736307,11.76,,,9.6,5.4,250.14,,,,,14.86,,39.39,,52.3755511609,,,,2.24,,,4.59,,11.99,,45.7859580462,13.9543160273,45.69,,,,,42.2578449304,11.74,,30.25,,13.345,,,,4.01,,,,23.4472826769,
2006-05-22,18.7285056301,83.8,,12.76,,,3.92,13.51,11.1378056804,,6.56849020116,,62.9961734694,9.44,,5.78915678085,11.82,,,9.4,5.4,240.24,,,,,13.96,,39.75,,52.452926772,,,,2.77,,,4.95,,11.9,,45.7007114291,13.7040592836,45.05,,,,,43.3249622266,11.27,,29.45,,13.135,,,,3.97,,,,23.2107145322,
2006-05-23,18.7448338826,93.6,,12.54,,,4.02,13.4675,10.9524471732,,6.66913876856,,62.7642857143,9.7,,5.78109949932,12.3,,,9.4,5.4,258.72,,,,,13.51,,39.5,,51.7255960276,,,,2.5,,,4.73,,11.42,,45.1807070647,13.4638128097,44.26,,,,,42.5139530815,11.8,,30.75,,13.065,,,,3.86,,,,22.9403509384,
2006-05-24,18.4726963408,99.6,,12.73,,,4.23,13.2875,11.3048320274,,6.61679220229,,63.7691326531,9.87,,5.72469852859,12.18,,,9.44,5.4,291.06,,,,,13.79,,38.96,,52.6695784831,,,,2.49,,,5.596,,11.58,,45.4534962395,13.6239771256,45.42,,,,,43.1115387674,12.95,,31.9,,13.045,,,,3.96,,,,23.1688081752,
2006-05-25,18.7176201284,100.6,,13.0,,,4.47,13.2525,11.3659392276,,6.73609232555,,64.5420918367,10.1,,5.84555775158,13.02,,,9.2,5.4,272.58,,,,,14.71,,39.62,,52.7392165331,,,,2.47,,,6.03,,12.0,,46.0075992506,13.8942544088,46.99,,,,,43.7518091451,12.95,,33.23,,13.625,,,,4.07,,,,23.6365371926,
2006-05-26,18.8101468927,102.8,,13.33,,,4.58,13.44725,11.6429585349,,6.91649738999,,62.2232142857,10.33,,5.88584415924,13.44,,,9.4,5.5,274.56,,,,,15.06,,40.13,,53.2421580054,,,,2.49,,,6.35,,12.09,,45.8626800016,14.1945625012,47.0,,,,,45.0323499006,13.08,,33.75,,14.23,,,,4.07,,,,23.9812507747,
2006-05-30,18.0372762738,102.0,,12.84,,,4.37,13.2725,11.3598285076,,6.84084365329,,63.3826530612,10.32,,5.73275581013,12.78,,,9.6,5.4,268.62,,,,,14.99,,40.04,,51.7101209054,,,,2.41,,,6.6,,11.56,,45.0187384922,13.924285218,45.27,,,,,47.166584493,12.54,,32.62,,13.7,,,,4.07,,,,23.6902922341,
2006-05-31,18.3257420682,101.4,,12.99,,,4.15,13.2875,11.6775859483,,6.88449003984,,64.5420918367,10.85,,5.82138590698,14.28,,,9.56,5.35,270.6,,,,,14.79,,40.04,,52.2981755498,,,,2.45,,,7.6,,12.94,,46.6128502321,14.2646343894,46.63,,,,,46.7397375746,13.25,,34.5,,13.665,,,,4.17,,,,24.003927694,
2006-06-01,18.6064908953,100.2,,13.57,,,4.38,13.2575,11.9484945357,,6.97178281296,,64.5420918367,11.05,,5.85764367387,14.46,,,9.6,5.85,266.64,,,,,14.74,,39.91,,53.2266828831,,,,2.35,,,6.98,,12.85,,46.8941640685,14.1144803432,48.12,,,,,46.6970528827,13.13,,34.35,,13.94,,,,4.27,,,,24.1877829635,
2006-06-02,18.6890640797,105.6,,13.83,,,4.35,13.6375,11.8955349622,,6.99506088579,,64.1556122449,11.13,,5.88584415924,14.94,,,9.64,5.85,298.32,,,,,15.41,,40.38,,53.5284477665,,,,2.44,,,7.46,,13.2,,46.2207157934,14.3647370869,47.71,,,,,48.4471252485,13.37,,34.67,,13.895,,,,4.28,,,,24.1999498564,
2006-06-05,18.4248298895,102.6,,13.66,,,4.09,13.2475,11.5064857879,,6.91067787178,,63.537244898,10.4,,5.74081309166,12.9,,,9.32,5.6,289.08,,,,,15.22,,39.86,,52.2130623776,,,,2.3,,,7.71,,12.92,,45.3341509755,13.884244139,45.39,,,,,48.2337017893,12.75,,31.44,,13.135,,,,4.0,,,,23.5889014604,
2006-06-06,18.6615396849,100.4,,13.92,,,4.04,13.4,11.5268548546,,6.78555823031,,61.8367346939,10.3,,5.68038348017,12.54,,,8.92,5.35,275.22,,,,,15.35,,39.95,,52.313650672,,,,2.27,,,7.69,,12.98,,45.4534962395,13.8141722508,46.17,,,,,46.9531610338,12.84,,31.89,,13.31,,,,4.09,,,,23.4821031789,
2006-06-07,18.6945689587,97.8,,13.75,,,3.98,13.2525,11.5716668014,,6.68371666168,,61.450255102,10.47,,5.66024027634,13.92,,,9.24,5.5,259.38,,,,,15.0,,39.7,,52.0041482276,,,,2.35,,,7.73,,13.17,,44.7800479643,13.7441003626,46.73,,,,,47.8068548708,12.82,,31.75,,13.38,,,,4.2,,,,23.3496192346,
2006-06-08,18.7000738377,92.0,,13.83,,,3.99,12.975,11.5227810413,,6.6255214796,,61.8367346939,10.73,,5.51520920876,13.14,,,9.16,5.35,269.94,,,,,15.07,,39.12,,52.9326555609,,,,2.37,,,7.22,,13.03,,44.7544739792,13.3637101122,46.36,,,,,45.8860437376,11.98,,31.91,,13.3,,,,4.2,,,,23.5375301351,
2006-06-09,18.6119957743,94.6,,14.11,,,4.18,12.88,11.7040657351,,6.69535569809,,61.6821428571,10.63,,5.50312328646,13.56,,,9.16,5.35,262.02,,,,,14.45,,38.65,,52.5767277498,,,,2.34,,,7.35,,12.8,,44.583980745,13.4337820004,46.38,,,,,46.9531610338,12.29,,32.3,,13.4,,,,4.21,,,,23.5159001034,
2006-06-12,18.3697810999,90.4,,13.68,,,3.9,12.75,11.4392678678,,6.7040849754,,61.8367346939,9.97,,5.42255047114,12.42,,,9.48,5.15,258.06,,,,,14.23,,37.93,,51.756546272,,,,2.48,,,7.11,,12.09,,43.7485638974,13.3737203819,45.67,,,,,45.8860437376,11.76,,30.41,,13.29,,,,4.04,,,,23.2833772625,
2006-06-13,18.5294225898,87.2,,13.7,,,4.06,12.605,11.6144418415,,6.61970196139,,61.8367346939,9.83,,5.30169124816,12.18,,,8.8,5.25,236.94,,,,,13.74,,37.24,,51.7952340776,,,,2.35,,,6.65,,12.01,,43.0495416371,12.9933301316,45.4,,,,,42.6846918489,11.46,,29.78,,12.0,,,,3.99,,,,23.2955441553,
2006-06-14,18.4358396474,87.6,,13.25,,,4.24,12.3025,11.5981465881,,6.66043858884,,61.8367346939,10.1,,5.39837862654,12.12,,,9.16,5.3,246.84,,,,,13.24,,36.69,,52.1124740831,,,,2.36,,,6.94,,12.22,,43.1092142691,13.3536998425,46.68,,,,,42.2578449304,12.17,,31.35,,12.37,,,,3.98,,,,23.3050072942,
2006-06-15,18.8982494803,90.4,,13.99,,,4.37,12.5025,11.934236189,,6.82047533956,,61.6821428571,10.61,,5.52729513106,12.48,,,9.52,5.3,244.2,,,,,13.97,,37.47,,52.1821121331,,,,2.5,,,7.35,,12.62,,44.5669314216,13.5839360466,46.9,,,,,42.4712683897,12.81,,32.98,,13.1,,,,4.12,,,,23.4902144408,
2006-06-16,18.942288512,94.2,,13.9,,,4.15,13.2325,11.7855420019,,6.80592654404,,61.8367346939,9.97,,5.43060775267,12.18,,,9.52,5.15,239.58,,,,,14.09,,37.03,,51.7023833442,,,,2.49,,,6.63,,12.48,,44.0384023955,13.3136587635,46.27,,,,,42.2578449304,12.5,,33.06,,12.74,,,,4.04,,,,23.5240113653,
2006-06-19,18.9698129069,91.8,,13.92,,,3.99,13.0075,11.4290833344,,6.78264847121,,61.0637755102,9.7,,5.4386650342,11.1,,,9.56,5.1,233.64,,,,,14.22,,36.47,,50.8744643054,,,,2.33,,,6.25,,12.35,,42.7767524624,13.1835252568,45.29,,,,,39.9528715706,12.65,,31.06,,12.465,,,,4.05,,,,23.2184871674,
2006-06-20,19.2230373392,91.6,,13.86,,,3.99,13.315,11.251872454,,6.80301678494,,61.8367346939,9.64,,5.50715192722,10.92,,,9.52,5.25,227.04,,,,,14.43,,36.31,,50.2631969776,,,,2.18,,,6.0,,12.31,,42.5806852431,13.213556066,45.03,,,,,38.7577001988,13.07,,31.18,,12.555,,,,4.12,,,,22.941352386,
2006-06-21,19.4157081029,91.0,,14.0,,,4.1,13.6925,11.4087142677,,6.88230772052,,61.0637755102,9.82,,5.59578202408,10.98,,,9.04,5.21,233.64,,,,,14.64,,36.81,,50.7274506442,,,,2.11,,,6.43,,12.38,,43.2797075033,13.3136587635,45.58,,,,,39.269916501,13.4,,32.67,,13.335,,,,4.25,,,,23.169819596,
2006-06-22,19.4046983449,94.6,,13.9,,,4.06,13.69,11.1928021605,,6.84426775437,,60.6772959184,9.84,,5.56355289795,10.8,,,9.1996,5.05,234.96,,,,,14.47,,37.26,,50.2709345387,,,,2.13,,,6.26,,12.32,,42.495438626,13.293638224,44.88,,,,,38.5869614314,13.44,,30.99,,14.67,,,,4.2,,,,22.9224261083,
2006-06-23,19.2340470971,98.6,,13.96,,,4.05,13.46,11.3190903741,,6.9232738379,,61.450255102,9.9,,5.56758153872,10.74,,,8.76,5.05,225.72,,,,,14.5,,37.43,,50.2399842943,,,,2.25,,,6.04,,12.3,,42.6659318602,13.0133506711,44.99,,,,,39.3552858847,14.07,,31.66,,15.0,,,,4.12,,,,23.0495025446,
2006-06-26,19.2780861288,104.6,,14.38,,,4.02,13.675,11.3639023209,,6.83548930065,,61.8367346939,10.0,,5.61189658714,11.1,,,8.64,5.2,223.08,,,,,14.51,,37.57,,50.1780838054,,,,2.2,,,6.16,,12.46,,42.759703139,13.213556066,45.0,,,,,38.2027992048,13.995,,32.15,,14.8,,,,4.29,,,,23.1846902428,
2006-06-27,19.1074348809,97.8,,14.19,,,4.05,13.625,11.2396510139,,6.78867088078,,61.0637755102,9.43,,5.49506600493,11.34,,,8.08,5.2,218.46,,,,,14.21,,36.71,,49.5049159887,,,,2.2,,,6.04,,12.18,,42.0862548639,12.9032377038,44.05,,,,,37.3491053678,13.48,,30.22,,14.485,,,,4.15,,,,22.9792049415,
2006-06-28,19.3221251605,101.2,,14.21,,,4.06,13.6725,11.4250095211,,6.76526167085,,60.7545918367,9.7,,5.55146697565,11.64,,,8.0,5.2,220.44,,,,,14.56,,36.69,,49.4739657443,,,,2.16,,,6.03,,12.27,,42.6915058453,12.8431760854,44.98,,,,,36.3673574553,13.81,,29.62,,14.145,,,,4.15,,,,22.9900199574,
2006-06-29,19.7570105986,103.0,,14.6,,,4.31,13.795,12.0075648291,,7.01691067764,,60.9091836735,10.0,,5.77304221779,12.66,,,8.12,5.25,224.4,,,,,15.34,,36.81,,50.3715228331,,,,2.28,,,5.94,,12.9,,43.5354473546,13.4538025399,46.97,,,,,36.4954115308,14.38,,32.03,,14.49,,,,4.35,,,,23.5875495835,
2006-06-30,20.0542740626,100.8,,14.37,,,4.6,13.825,12.0503398692,,6.98764916522,,60.9091836735,10.05,,5.8898728,12.72,,,8.28,5.2,231.0,,,,,15.08,,36.8,,50.4721111276,,,,2.1,,,5.9,,12.82,,43.407577429,13.7340900928,46.32,,,,,35.8551411531,14.33,,36.71,,14.83,,,,4.6,,,,23.8579249799,
2006-07-03,20.1588667629,99.8,,14.5,,,4.55,14.0,12.070708936,,6.9935014677,,60.9091836735,10.09,,5.9261305669,12.0,,,8.44,5.3,229.02,,,,,15.52,,36.82,,50.9054145498,,,,2.17,,,6.12,,13.22,,44.3964381874,13.7541106323,47.03,,,,,35.8551411531,14.73,,36.57,,15.24,,,,4.52,,,,24.0823365589,
2006-07-05,20.1974009156,96.8,,14.47,,,4.42,13.9,12.0157124558,,6.9583876528,,60.2908163265,9.76,,5.86972959617,12.24,,,8.4,5.33,225.72,,,,,14.8,,35.92,,50.6732877165,,,,2.13,,,6.05,,12.86,,43.2456088565,13.5539052374,46.28,,,,,36.0258799205,14.61,,35.56,,15.27,,,,4.57,,,,24.0093352019,
2006-07-06,20.1808862787,95.2,,14.92,,,4.53,14.0,12.2418090964,,6.96423995528,,61.8367346939,10.23,,5.96641697456,12.72,,,8.2,5.25,228.36,,,,,14.45,,35.9,,51.0214779665,,,,2.09,,,6.04,,12.8,,43.3564294587,13.6840387441,47.04,,,,,36.2819880716,14.42,,36.39,,15.825,,,,4.61,,,,24.299988753,
2006-07-07,20.3515375266,93.8,,14.7,,,4.32,14.229975,12.3762449367,,6.888160023,,61.7594387755,9.98,,5.96641697456,12.72,,,8.24,5.3,221.1,,,,,13.91,,35.28,,51.3696682165,,,,2.14,,,5.88,,12.74,,42.9728196818,13.5038538887,45.66,,,,,36.4954115308,14.23,,35.91,,14.98,,,,4.49,,,,24.2445617968,
2006-07-10,20.2689643422,90.8,,14.5,,,4.11,14.17,12.5473450971,,6.888160023,,60.6772959184,9.79,,5.96238833379,12.12,,,8.32,5.35,218.46,,,,,13.49,,35.43,,51.5321569998,,,,2.1,,,5.3,,12.79,,42.3931426855,13.5539052374,46.29,,,,,35.6844023857,13.96,,35.22,,14.275,,,,4.39,,,,24.1350597612,
2006-07-11,20.5166838955,91.96,,14.89,,,4.18,14.245,12.5799356039,,6.89108617424,,61.3729591837,9.83,,5.97447425609,11.7,,,8.2,5.3,221.1,,,,,13.99,,35.4,,51.617270172,,,,2.1,,,5.32,,13.02,,42.1033041873,13.5388898328,46.01,,,,,36.7942043738,13.6,,35.84,,14.435,,,,4.38,,,,24.1958942254,
2006-07-12,20.2029057946,88.4,,14.93,,,4.1,14.215,12.5860463239,,6.90571693045,,61.6821428571,9.82,,5.83750047004,11.34,,,8.36,5.4,221.1,,,,,13.44,,34.97,,51.2381296776,,,,2.12,,,5.3,,12.69,,42.0947795256,13.8241825206,45.56,,,,,35.8978258449,13.67,,36.14,,14.475,,,,4.32,,,,23.8660362418,
2006-07-13,20.3350228897,83.0,,14.65,,,4.06,14.3525,12.4454997635,,6.87645541803,,61.450255102,9.34,,5.71261260629,10.92,,,8.6,5.4,219.12,,,,,12.72,,34.81,,50.7661384498,,,,2.1,,,5.17,,12.16,,41.8390396743,13.5438949676,45.21,,,,,35.0868166998,13.03,,34.61,,14.655,,,,4.2,,,,23.6943478651,
2006-07-14,19.9001374516,79.8,,14.49,,,3.93,14.1825,12.2031078696,,6.87352926679,,60.5227040816,9.04,,5.6763548394,10.62,,,8.96,5.25,209.88,,,,,12.55,,34.26,,49.7912057498,,,,2.08,,,4.98,,11.92,,41.4213312505,13.4337820004,43.24,,,,,34.190438171,12.55,,34.29,,14.38,,,,4.04,,,,23.2130796594,
2006-07-17,20.0212447888,76.0,,14.26,,,3.96,14.25,12.0992256294,,6.83256314941,,60.3681122449,9.01,,5.59981066484,10.56,,,8.64,5.15,102.3,,,,,11.74,,34.25,,49.9536945331,,,,2.07,,,4.91,,11.68,,40.816080269,13.4638128097,41.98,,,,,33.9343300199,12.33,,33.51,,14.16,,,,4.02,,,,23.0860032231,
2006-07-18,20.1974009156,78.2,,14.35,,,3.95,14.265,12.2723626964,,6.87060311555,,61.450255102,8.86,,5.56355289795,10.08,,,8.4,5.1,101.64,,,,,11.95,,34.24,,49.6596672109,,,,2.06,,,4.85,,11.23,,41.1826407226,13.6139668559,41.12,,,,,35.2148707753,12.31,,32.94,,14.43,,,,4.0,,,,23.0846513461,
2006-07-19,20.5442082903,80.8,,14.63,,,3.98,14.505,12.4719795503,,6.94375689659,,59.9043367347,9.26,,5.81332862545,10.56,,,8.4,5.13,100.32,,,,,12.84,,35.24,,49.9536945331,,,,2.16,,,5.04,,12.29,,42.6574071985,14.3347062777,42.01,,,,,36.5380962227,12.56,,35.24,,18.55,,,,4.22,,,,23.3671936354,
2006-07-20,20.5331985324,74.6,,14.08,,,3.92,14.295,12.089041096,,6.94156228316,,59.0540816327,8.88,,5.74887037319,10.8,,,8.12,5.0,99.66,,,,,11.87,,35.36,,49.458490622,,,,2.2,,,4.75,,11.58,,42.3249453918,14.3947678961,41.39,,,,,37.562528827,12.33,,34.99,,18.255,,,,4.11,,,,23.1306151635,
2006-07-21,20.5662278062,71.0,,14.14,,,3.82,14.265,12.1623697362,,6.83268657122,,59.131377551,8.65,,5.77707085855,9.9,,,8.32,4.75,98.34,,,,,11.61,,35.4,,51.1839667498,,,,2.09,,,4.61,,11.12,,41.4895285442,14.3547268172,40.73,,,,,37.2210512922,11.87,,34.36,,18.155,,,,3.96,,,,23.1198001477,
2006-07-24,21.4415035613,72.4,,14.4,,,3.89,14.375,12.3049532032,,6.9209641755,,59.131377551,9.01,,5.89793008153,10.2,,,8.04,4.7,95.7,,,,,12.15,,35.55,,51.7410711498,,,,2.17,,,4.85,,12.09,,41.8560889977,14.9253121927,41.2,,,,,38.6296461233,11.99,,35.05,,18.9,,,,4.2,,,,23.5564564129,
2006-07-25,21.6176596881,74.0,,14.56,,,3.88,14.19,12.6064153906,,6.9857010853,,60.6772959184,9.27,,5.93418784843,10.2,,,8.2,4.75,100.32,,,,,12.6,,35.62,,52.4838770165,,,,2.1,,,4.96,,12.5,,42.1288781724,14.995384081,41.55,,,,,38.6296461233,12.19,,35.6,,19.19,,,,4.26,,,,24.0133908328,
2006-07-26,22.1186036738,74.0,,14.6,,,4.1646,15.5875,12.7021500041,,7.03572506106,,60.2908163265,9.08,,5.88584415924,10.86,,,8.08,4.9,102.96,,,,,12.44,,35.8,,53.8611628942,,,,2.14,,,4.73,,12.66,,42.0862548639,15.0754662389,40.97,,,,,40.5504572565,11.616,,35.55,,19.9,,,,4.21,,,,24.2634880745,
2006-07-27,22.5589939908,66.6,,14.59,,,3.87,16.2375,12.4679057369,,7.02101212701,,60.8318877551,8.78,,5.96070436195,10.44,,,8.36,4.85,103.62,,,,,12.05,,35.05,,53.6058233776,,,,1.97,,,4.67,,13.53,,42.1374028341,15.1455381272,41.33,,,,,40.5504572565,10.44,,33.37,,19.115,,,,4.17,,,,24.0363727415,
2006-07-28,22.6360622963,68.8,,14.79,,,4.05,16.6175,12.7265928842,,7.09163421044,,60.8318877551,8.96,,6.11094009859,10.44,,,8.56,5.0,101.64,,,,,12.4,,35.64,,53.4433345942,,,,1.99,,,4.69,,13.8,,42.6147838899,15.2756716339,41.84,,,,,39.9101868787,10.83,,34.25,,19.48,,,,4.24,,,,23.9647232615,
2006-07-31,22.1681475844,77.4,,14.61,,,4.06,16.46,12.5310498437,,7.12106007853,,60.9864795918,8.9,,6.11094009859,10.62,,,8.56,5.2,106.92,,,,,12.77,,35.5,,53.9385385053,,,,1.94,,,4.72,,13.66,,42.3590440386,15.2256202851,42.05,,,,,39.3979705765,11.4,,33.52,,19.115,,,,4.26,,,,24.0836884359,
2006-08-01,22.4709159274,71.0,,14.56,,,4.1,16.2075,12.3660604033,,7.12106007853,,60.7545918367,8.66,,6.08251712139,10.86,,,8.2816,5.0,106.26,,,,,12.79,,35.6,,54.2093531442,,,,1.94,,,4.79,,13.21,,41.6344477932,15.2156100154,41.03,,,,,38.3735379722,10.84,,32.51,,18.55,,,,4.21,,,,23.9917608011,
2006-08-02,22.5865183856,70.2,,14.42,,,4.0,16.515,12.5473450971,,7.22699320366,,59.9816326531,8.88,,6.12718179985,10.44,,,8.92,5.0,105.6,,,,,12.55,,35.88,,54.7587199831,,,,1.95,,,4.9,,13.59,,41.9157616297,15.1455381272,42.17,,,,,39.0778353877,11.1,,32.35,,18.375,,,,4.34,,,,24.0985590827,
2006-08-03,22.8947916076,73.0,,15.54,,,4.01,16.3575,12.6430797107,,7.25641907176,,59.9043367347,9.08,,6.12312137454,10.38,,,9.16,4.9,106.92,,,,,12.87,,35.78,,54.8747833998,,,,1.95,,,5.08,,13.96,,42.5380619345,15.2656613641,42.65,,,,,39.269916501,11.19,,32.7,,18.75,,,,4.39,,,,24.1958942254,
2006-08-04,22.7626745124,72.4,,15.61,,,4.05,16.325,12.492348617,,7.29761528709,,60.2908163265,8.96,,6.16372562769,10.44,,,8.84,4.9,106.92,,,,,12.57,,35.0,,53.2266828831,,,,2.01,,,5.19,,14.0,,42.0777302022,15.1155073179,42.39,,,,,38.3735379722,11.06,,32.27,,18.495,,,,4.36,,,,24.0525952653,
2006-08-07,22.4819256853,69.8,,15.32,,,4.05,16.855,12.6145630173,,7.19168216195,,59.9043367347,8.79,,6.10281924796,9.72,,,8.6,4.9,106.26,,,,,12.58,,34.45,,52.5148272609,,,,1.87,,,4.87,,14.09,,42.171501481,14.9253121927,41.97,,,,,38.8430695825,11.12,,31.67,,18.45,,,,4.13,,,,23.8065536546,
2006-08-08,22.5589939908,66.4,,15.37,,,4.05,16.8475,12.5432712838,,7.2711320058,,60.9864795918,8.63,,6.10687967328,9.78,,,9.0,4.9,104.28,,,,,12.28,,33.92,,51.8571345665,,,,1.83,,,4.66,,14.23,,38.8980313842,14.715096528,41.73,,,,,37.562528827,10.75,,30.59,,18.23,,,,4.11,,,,23.695699742,
2006-08-09,22.823228181,64.0,,15.34,,,4.05,16.3925,12.5636403505,,7.29761528709,,60.6772959184,7.95,,6.11906094922,9.72,,,8.8,4.9,104.94,,,,,11.82,,38.35,,52.0583111554,,,,1.74,,,4.38,,14.25,,39.8527934958,15.1054970482,41.86,,,,,36.9649431412,8.96,,30.12,,17.835,,,,4.07,,,,23.698403496,
2006-08-10,22.7516647545,64.2,,15.29,,,4.0,16.4925,12.6003046706,,7.22993579047,,59.9043367347,7.91,,6.11906094922,9.6,,,9.12,4.9,102.3,,,,,11.72,,37.77,,51.7720213942,,,,1.72,,,4.49,,13.91,,40.2619772579,14.7251067978,41.58,,,,,35.9405105368,8.9,,30.44,,17.525,,,,4.21,,,,23.6429765397,
2006-08-11,22.3498085902,62.2,,15.08,,,4.01,16.555,12.6390058973,,7.20050992238,,59.9043367347,7.57,,6.06627542013,9.54,,,9.44,4.85,102.96,,,,,11.82,,38.03,,51.3774057776,,,,1.78,,,4.43,,13.91,,40.0403360534,14.6550349096,41.45,,,,,37.3917900596,8.91,,30.39,,17.035,,,,4.13,,,,23.545641397,
2006-08-14,22.5039452012,56.8,,15.0,,,4.1,17.225,12.5330867504,,7.3005578739,,58.9767857143,7.8,,6.12718179985,9.42,,,9.0,4.8,100.98,,,,,12.11,,38.3,,50.8280389387,,,,1.76,,,4.49,,13.8,,41.6770711018,14.5649424818,41.83,,,,,37.7759522863,8.49,,30.63,,17.045,,,,4.12,,,,23.4428987464,
2006-08-15,22.5424793539,64.2,,15.28,,,4.2,17.5625,12.6736333107,,7.32115598156,,58.281122449,8.07,,6.26929668587,10.62,,,9.24,4.85,100.32,,,,,12.58,,39.24,,50.8280389387,,,,1.8,,,4.59,,14.45,,42.8279004327,14.6550349096,42.29,,,,,39.269916501,8.61,,31.57,,17.215,,,,4.26,,,,23.6700140794,
2006-08-16,22.6690915701,62.4,,15.43,,,4.23,17.35,13.0362026983,,7.41237617265,,57.9719387755,8.41,,6.35862604279,10.2,,,9.24,4.9,102.3,,,,,12.85,,40.12,,51.5398945609,,,,1.75,,,4.74,,14.86,,43.1347882542,14.835219765,43.08,,,,,39.6967634195,8.85,,32.27,,16.45,,,,4.34,,,,24.1310041303,
2006-08-17,21.3754450137,65.8,,15.48,,,4.24,17.1825,13.0321288849,,7.35352443646,,58.6676020408,8.36,,6.3342634909,10.44,,,9.32,4.8,104.94,,,,,12.98,,40.64,,51.7797589554,,,,1.73,,,4.69,,15.2,,43.2029855479,14.5849630213,43.32,,,,,40.123610338,8.96,,32.71,,15.905,,,,4.6,,,,24.2378024119,
2006-08-18,21.7552816622,70.2,,15.44,,,4.18,17.3025,12.9649109648,,7.37706513094,,57.8173469388,8.43,,6.32208221496,10.38,,,9.32,4.8,126.72,,,,,13.12,,40.82,,52.0815238387,,,,1.73,,,4.8,,15.41,,43.023967652,14.5649424818,42.91,,,,,40.977304175,9.18,,32.71,,17.09,,,,4.89,,,,24.1999498564,
2006-08-21,21.8268450887,71.0,,15.42,,,4.26,17.2825,12.9608371514,,7.3976632386,,60.1362244898,8.22,,6.31802178964,10.02,,,9.24,4.8,130.68,,,,,13.39,,40.82,,51.8493970054,,,,1.64,,,4.98,,14.95,,42.9046223881,14.3046754684,43.0,,,,,41.9163673956,9.33,,32.34,,17.495,,,,4.75,,,,24.1877829635,
